work_id,mp_id,state_name,constituency,district,block,village,sector,sub_sector,work_description,registered_latitude,registered_longitude,coordinates_provenance,recommendation_date,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_revision_count,implementing_agency_id,expected_start_date,actual_start_date,expected_completion_date,actual_completion_date,lifecycle_stage,current_status,current_physical_progress_pct,current_expenditure_inr,final_actual_expenditure_inr,source_type,synthetic_demo_data
W-003469,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 1,Demo Block 4,Demo Village 12,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 12, Demo Block 4",15.350119,79.858202,SYNTHETIC_PROTOTYPE_COORDINATE,2024-08-17,2874000,3110000,3161000,2024-09-19,0,IA-S01-01-02,2024-10-21,2024-10-17,2025-12-21,2026-03-12,COMPLETION,COMPLETED,100.0,3655000,3655000,SYNTHETIC_V2,True
W-003470,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 1,Demo Block 5,Demo Village 19,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 19, Demo Block 5",15.360001,75.869297,SYNTHETIC_PROTOTYPE_COORDINATE,2024-08-28,4009000,3989000,3895000,2024-09-17,0,IA-S02-01-02,2024-10-30,2024-10-30,2025-07-22,2025-10-16,COMPLETION,COMPLETED,100.0,3615000,3615000,SYNTHETIC_V2,True
W-003471,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 1,Demo Block 1,Demo Village 26,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 26, Demo Block 1",19.47355,75.181794,SYNTHETIC_PROTOTYPE_COORDINATE,2024-09-08,5085000,4909000,5028000,2024-12-16,1,IA-S03-01-02,2025-01-11,2025-02-16,2026-03-31,2026-07-28,COMPLETION,COMPLETED,100.0,5306000,5306000,SYNTHETIC_V2,True
W-003472,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 1,Demo Block 2,Demo Village 33,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 33, Demo Block 2",20.583274,84.217342,SYNTHETIC_PROTOTYPE_COORDINATE,2024-09-19,8200000,8655000,8324000,2024-11-14,0,IA-S04-01-02,2025-01-11,2025-01-06,2026-02-08,2026-06-29,COMPLETION,COMPLETED,100.0,11042000,11042000,SYNTHETIC_V2,True
W-003473,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 1,Demo Block 3,Demo Village 40,Education,library building,"Construction and improvement of library building at Demo Village 40, Demo Block 3",26.694179,73.631842,SYNTHETIC_PROTOTYPE_COORDINATE,2024-09-30,1527000,1429000,1522000,2024-10-21,0,IA-S05-01-02,2024-11-15,2024-12-07,2025-10-15,2025-11-21,COMPLETION,COMPLETED,100.0,1416000,1416000,SYNTHETIC_V2,True
W-003474,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 1,Demo Block 4,Demo Village 6,Roads,rural road,"Construction and improvement of rural road at Demo Village 6, Demo Block 4",11.208864,78.545268,SYNTHETIC_PROTOTYPE_COORDINATE,2024-10-11,1820000,1799000,1917000,2025-01-05,1,IA-S06-01-02,2025-03-01,2025-03-01,2026-01-01,2026-05-13,COMPLETION,COMPLETED,100.0,1598000,1598000,SYNTHETIC_V2,True
W-003475,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 2,Demo Block 5,Demo Village 13,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 13, Demo Block 5",15.4195,79.556857,SYNTHETIC_PROTOTYPE_COORDINATE,2024-10-22,7819000,8039000,8137000,2025-01-10,0,IA-S01-02-02,2025-03-15,2025-03-25,2026-02-11,2026-03-24,COMPLETION,COMPLETED,100.0,7148000,7148000,SYNTHETIC_V2,True
W-003476,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Demo Block 1,Demo Village 20,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 20, Demo Block 1",15.43431,75.569562,SYNTHETIC_PROTOTYPE_COORDINATE,2024-11-02,8481000,8785000,7766000,2024-12-27,1,IA-S02-02-02,2025-01-29,2025-03-02,2026-04-18,2026-04-26,COMPLETION,COMPLETED,100.0,7094000,7094000,SYNTHETIC_V2,True
W-003477,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 2,Demo Block 2,Demo Village 27,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 27, Demo Block 2",19.543095,74.877451,SYNTHETIC_PROTOTYPE_COORDINATE,2024-11-13,3194000,3267000,2954000,2025-01-28,0,IA-S03-02-02,2025-03-08,2025-04-02,2025-09-08,2025-09-20,COMPLETION,COMPLETED,100.0,2671000,2671000,SYNTHETIC_V2,True
W-003478,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 2,Demo Block 3,Demo Village 34,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 34, Demo Block 3",20.657135,84.294117,SYNTHETIC_PROTOTYPE_COORDINATE,2024-11-24,3311000,3264000,3366000,2024-12-25,0,IA-S04-02-02,2025-01-11,2025-01-25,2026-04-12,2026-07-23,COMPLETION,COMPLETED,100.0,3751000,3751000,SYNTHETIC_V2,True
W-003479,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 2,Demo Block 4,Demo Village 41,Education,library building,"Construction and improvement of library building at Demo Village 41, Demo Block 4",26.770598,73.706794,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-05,7497000,7204000,6610000,2025-03-03,0,IA-S05-02-02,2025-04-19,2025-05-22,2026-07-21,2026-08-31,COMPLETION,COMPLETED,100.0,5906000,5906000,SYNTHETIC_V2,True
W-003480,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 2,Demo Block 5,Demo Village 7,Roads,rural road,"Construction and improvement of rural road at Demo Village 7, Demo Block 5",10.934575,78.617642,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-16,1150000,1162000,,,0,IA-S06-02-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003481,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Demo Block 1,Demo Village 14,Others,public sanitation block,"Construction and improvement of public sanitation block at Demo Village 14, Demo Block 1",15.146375,79.626788,SYNTHETIC_PROTOTYPE_COORDINATE,2024-12-27,8953000,8335000,,,0,IA-S01-02-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003482,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,Demo Block 2,Demo Village 21,Community Infrastructure,sports facility,"Construction and improvement of sports facility at Demo Village 21, Demo Block 2",15.153368,75.641558,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-07,4590000,4511000,4367000,2025-02-08,0,IA-S02-02-02,2025-04-13,2025-04-11,2026-04-30,,EXECUTION,ONGOING,88.2,3464000,,SYNTHETIC_V2,True
W-003483,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,Demo Block 3,Demo Village 28,Health,primary health centre,"Construction and improvement of primary health centre at Demo Village 28, Demo Block 3",19.269309,74.951164,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-18,2609000,2529000,2370000,2025-05-07,0,IA-S03-02-02,2025-07-11,2025-08-07,2026-01-22,,EXECUTION,ONGOING,84.9,1844000,,SYNTHETIC_V2,True
W-003484,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,Demo Block 4,Demo Village 35,Drinking Water,community water tank,"Construction and improvement of community water tank at Demo Village 35, Demo Block 4",20.380301,84.366033,SYNTHETIC_PROTOTYPE_COORDINATE,2025-01-29,784000,747000,720000,2025-05-08,0,IA-S04-02-02,2025-05-28,2025-06-28,2025-12-11,,EXECUTION,ONGOING,92,756000,,SYNTHETIC_V2,True
W-003485,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,Demo Block 5,Demo Village 1,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 1, Demo Block 5",26.492954,73.776982,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-09,7106000,7459000,7470000,2025-04-16,1,IA-S05-02-02,2025-06-03,2025-06-01,2027-02-04,,EXECUTION,ONGOING,91.7,8726000,,SYNTHETIC_V2,True
W-003486,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 2,Demo Block 1,Demo Village 8,Education,school classroom,"Construction and improvement of school classroom at Demo Village 8, Demo Block 1",11.003718,78.685575,SYNTHETIC_PROTOTYPE_COORDINATE,2025-02-20,4349000,4401000,4208000,2025-04-02,0,IA-S06-02-02,2025-05-07,2025-05-07,2027-02-11,,EXECUTION,ONGOING,84.3,4023000,,SYNTHETIC_V2,True
W-003487,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 2,Demo Block 2,Demo Village 15,Roads,approach road,"Construction and improvement of approach road at Demo Village 15, Demo Block 2",15.214872,79.699606,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-03,7025000,6952000,6437000,2025-03-26,0,IA-S01-02-02,2025-04-10,2025-05-12,2025-10-28,,EXECUTION,ONGOING,92,6211000,,SYNTHETIC_V2,True
W-003488,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 2,Demo Block 3,Demo Village 22,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 22, Demo Block 3",15.226611,75.714476,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-14,3731000,3949000,4132000,2025-06-28,0,IA-S02-02-02,2025-07-13,2025-08-21,2026-06-10,,EXECUTION,ONGOING,68.0,1378000,,SYNTHETIC_V2,True
W-003489,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 2,Demo Block 4,Demo Village 29,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 29, Demo Block 4",19.340695,75.02257,SYNTHETIC_PROTOTYPE_COORDINATE,2025-03-25,5396000,5485000,5352000,2025-05-01,0,IA-S03-02-02,2025-06-18,2025-07-12,2026-10-03,2026-08-31,COMPLETION,COMPLETED,100.0,6970000,6970000,SYNTHETIC_V2,True
W-003490,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 2,Demo Block 5,Demo Village 36,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 36, Demo Block 5",20.454389,84.4389,SYNTHETIC_PROTOTYPE_COORDINATE,2025-04-05,8571000,8808000,8394000,2025-07-01,1,IA-S04-02-02,2025-08-07,2025-08-26,2026-09-27,2026-08-31,COMPLETION,COMPLETED,100.0,6939000,6939000,SYNTHETIC_V2,True
W-003491,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 2,Demo Block 1,Demo Village 2,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 2, Demo Block 1",26.56188,73.849801,SYNTHETIC_PROTOTYPE_COORDINATE,2025-04-16,10051000,10263000,9803000,2025-05-21,0,IA-S05-02-02,2025-07-10,2025-07-09,2026-09-06,2026-08-31,COMPLETION,COMPLETED,100.0,9177000,9177000,SYNTHETIC_V2,True
W-003492,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 2,Demo Block 2,Demo Village 9,Education,school classroom,"Construction and improvement of school classroom at Demo Village 9, Demo Block 2",11.077195,78.758143,SYNTHETIC_PROTOTYPE_COORDINATE,2025-04-27,3520000,3539000,3655000,2025-06-10,0,IA-S06-02-02,2025-08-04,2025-08-04,2026-10-22,2026-08-31,COMPLETION,COMPLETED,100.0,3481000,3481000,SYNTHETIC_V2,True
W-003493,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 3,Demo Block 3,Demo Village 16,Roads,approach road,"Construction and improvement of approach road at Demo Village 16, Demo Block 3",15.290057,79.773521,SYNTHETIC_PROTOTYPE_COORDINATE,2022-04-04,11183000,11708000,11868000,2022-07-15,0,IA-S01-03-02,2022-08-05,2022-08-01,2023-04-17,2023-05-19,COMPLETION,COMPLETED,100.0,10239000,10239000,SYNTHETIC_V2,True
W-003494,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 3,Demo Block 4,Demo Village 23,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 23, Demo Block 4",15.299745,75.784144,SYNTHETIC_PROTOTYPE_COORDINATE,2022-04-15,7774000,7319000,7511000,2022-06-01,0,IA-S02-03-02,2022-07-25,2022-08-17,2023-03-13,2023-02-08,COMPLETION,COMPLETED,100.0,7096000,7096000,SYNTHETIC_V2,True
W-003495,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 3,Demo Block 5,Demo Village 30,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 30, Demo Block 5",19.409933,75.096148,SYNTHETIC_PROTOTYPE_COORDINATE,2022-04-26,9871000,10681000,11427000,2022-06-13,0,IA-S03-03-02,2022-07-22,2022-08-13,2023-08-22,2024-01-12,COMPLETION,COMPLETED,100.0,10424000,10424000,SYNTHETIC_V2,True
W-003496,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 3,Demo Block 1,Demo Village 37,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 37, Demo Block 1",20.521673,84.510183,SYNTHETIC_PROTOTYPE_COORDINATE,2022-05-07,7479000,7679000,7113000,2022-06-02,0,IA-S04-03-02,2022-08-06,2022-08-10,2023-11-01,2024-01-06,COMPLETION,COMPLETED,100.0,6655000,6655000,SYNTHETIC_V2,True
W-003497,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 3,Demo Block 2,Demo Village 3,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 3, Demo Block 2",26.637011,73.922552,SYNTHETIC_PROTOTYPE_COORDINATE,2022-05-18,9479000,10082000,10356000,2022-07-08,0,IA-S05-03-02,2022-09-09,2022-09-19,2023-11-01,2024-02-22,COMPLETION,COMPLETED,100.0,9172000,9172000,SYNTHETIC_V2,True
W-003498,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 3,Demo Block 3,Demo Village 10,Education,school classroom,"Construction and improvement of school classroom at Demo Village 10, Demo Block 3",11.1479,78.832155,SYNTHETIC_PROTOTYPE_COORDINATE,2022-05-29,3652000,3723000,3344000,2022-08-29,0,IA-S06-03-02,2022-10-05,2022-11-02,2023-04-21,2023-08-29,COMPLETION,COMPLETED,100.0,3007000,3007000,SYNTHETIC_V2,True
W-003499,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 3,Demo Block 4,Demo Village 17,Roads,approach road,"Construction and improvement of approach road at Demo Village 17, Demo Block 4",15.359497,79.84296,SYNTHETIC_PROTOTYPE_COORDINATE,2022-06-09,7041000,7164000,6614000,2022-07-05,0,IA-S01-03-02,2022-07-23,2022-08-24,2023-02-15,2023-02-02,COMPLETION,COMPLETED,100.0,5680000,5680000,SYNTHETIC_V2,True
W-003500,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 3,Demo Block 5,Demo Village 24,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 24, Demo Block 5",15.372725,75.858457,SYNTHETIC_PROTOTYPE_COORDINATE,2022-06-20,8054000,7695000,,,0,IA-S02-03-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003501,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 3,Demo Block 1,Demo Village 31,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 31, Demo Block 1",19.485862,75.170163,SYNTHETIC_PROTOTYPE_COORDINATE,2022-07-01,6340000,6475000,,,0,IA-S03-03-02,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True
W-003502,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 3,Demo Block 2,Demo Village 38,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 38, Demo Block 2",20.596129,84.582917,SYNTHETIC_PROTOTYPE_COORDINATE,2022-07-12,10126000,10043000,9533000,2022-09-17,0,IA-S04-03-02,2022-11-13,2022-11-22,2027-03-30,,EXECUTION,ONGOING,77.6,7999000,,SYNTHETIC_V2,True
W-003503,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 3,Demo Block 3,Demo Village 4,Health,community clinic,"Construction and improvement of community clinic at Demo Village 4, Demo Block 3",26.710717,73.618922,SYNTHETIC_PROTOTYPE_COORDINATE,2022-07-23,1972000,2132000,2000000,2022-09-05,0,IA-S05-03-02,2022-09-30,2022-10-27,2027-04-01,,EXECUTION,ONGOING,92,2117000,,SYNTHETIC_V2,True
W-003504,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 3,Demo Block 4,Demo Village 11,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 11, Demo Block 4",11.219203,78.534095,SYNTHETIC_PROTOTYPE_COORDINATE,2022-08-03,5606000,5375000,5115000,2022-11-04,0,IA-S06-03-02,2022-11-28,2023-01-02,2027-04-14,,EXECUTION,ONGOING,86.5,4664000,,SYNTHETIC_V2,True
W-003505,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 3,Demo Block 5,Demo Village 18,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 18, Demo Block 5",15.433589,79.542963,SYNTHETIC_PROTOTYPE_COORDINATE,2022-08-14,4285000,4639000,4953000,2022-09-19,0,IA-S01-03-02,2022-11-23,2022-11-30,2026-11-27,,EXECUTION,ONGOING,87.9,3328000,,SYNTHETIC_V2,True
W-003506,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 3,Demo Block 1,Demo Village 25,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 25, Demo Block 1",15.441176,75.558538,SYNTHETIC_PROTOTYPE_COORDINATE,2022-08-25,8310000,8050000,7820000,2022-10-29,0,IA-S02-03-02,2022-12-10,2022-12-27,2027-01-01,,EXECUTION,ONGOING,78.1,4651000,,SYNTHETIC_V2,True
W-003507,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,Demo Block 2,Demo Village 32,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 32, Demo Block 2",19.55712,74.86611,SYNTHETIC_PROTOTYPE_COORDINATE,2022-09-05,3009000,3166000,3101000,2022-12-12,0,IA-S03-03-02,2023-02-07,2023-02-12,2027-04-29,,EXECUTION,ONGOING,92,2324000,,SYNTHETIC_V2,True
W-003508,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,Demo Block 3,Demo Village 39,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 39, Demo Block 3",20.667374,84.280221,SYNTHETIC_PROTOTYPE_COORDINATE,2022-09-16,5122000,5418000,4883000,2022-12-18,0,IA-S04-03-02,2023-02-07,2023-02-24,2027-04-06,,EXECUTION,ONGOING,72.0,4588000,,SYNTHETIC_V2,True
W-003509,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 3,Demo Block 4,Demo Village 5,Health,community clinic,"Construction and improvement of community clinic at Demo Village 5, Demo Block 4",26.432875,73.692829,SYNTHETIC_PROTOTYPE_COORDINATE,2022-09-27,10990000,11553000,11683000,2022-12-02,1,IA-S05-03-02,2023-01-13,2023-01-31,2023-07-03,2023-10-13,COMPLETION,COMPLETED,100.0,9811000,9811000,SYNTHETIC_V2,True
W-003510,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 3,Demo Block 5,Demo Village 12,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 12, Demo Block 5",10.942184,78.601525,SYNTHETIC_PROTOTYPE_COORDINATE,2022-10-08,8528000,8279000,7518000,2022-11-09,0,IA-S06-03-02,2022-11-24,2022-12-05,2024-02-24,2024-06-17,COMPLETION,COMPLETED,100.0,6571000,6571000,SYNTHETIC_V2,True
W-003511,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 1,Demo Block 1,Demo Village 19,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 19, Demo Block 1",15.155694,79.618844,SYNTHETIC_PROTOTYPE_COORDINATE,2022-10-19,2714000,2833000,2780000,2023-01-06,0,IA-S01-01-03,2023-02-04,2023-02-23,2024-04-06,2024-08-14,COMPLETION,COMPLETED,100.0,2646000,2646000,SYNTHETIC_V2,True
W-003512,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 1,Demo Block 2,Demo Village 26,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 26, Demo Block 2",15.165066,75.626657,SYNTHETIC_PROTOTYPE_COORDINATE,2022-10-30,2145000,2028000,1799000,2023-01-12,0,IA-S02-01-03,2023-02-17,2023-02-28,2023-08-26,2024-01-05,COMPLETION,COMPLETED,100.0,1658000,1658000,SYNTHETIC_V2,True
W-003513,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 1,Demo Block 3,Demo Village 33,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 33, Demo Block 3",19.277999,74.937475,SYNTHETIC_PROTOTYPE_COORDINATE,2022-11-10,11150000,11259000,11713000,2022-12-20,0,IA-S03-01-03,2023-02-23,2023-03-07,2023-10-03,2023-10-09,COMPLETION,COMPLETED,100.0,12534000,12534000,SYNTHETIC_V2,True
W-003514,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 1,Demo Block 4,Demo Village 40,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 40, Demo Block 4",20.393174,84.35422,SYNTHETIC_PROTOTYPE_COORDINATE,2022-11-21,641000,656000,629000,2022-12-23,0,IA-S04-01-03,2023-02-13,2023-03-25,2024-04-27,2024-04-08,COMPLETION,COMPLETED,100.0,600000,600000,SYNTHETIC_V2,True
W-003515,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,Demo Block 5,Demo Village 6,Health,community clinic,"Construction and improvement of community clinic at Demo Village 6, Demo Block 5",26.505664,73.76452,SYNTHETIC_PROTOTYPE_COORDINATE,2022-12-02,7115000,7000000,6830000,2023-02-26,0,IA-S05-01-03,2023-04-04,2023-05-11,2024-05-12,2024-04-08,COMPLETION,COMPLETED,100.0,7302000,7302000,SYNTHETIC_V2,True
