work_id,completion_date,completion_marked_date,final_expenditure_inr,utilization_certificate_status,utilization_certificate_date,asset_id,asset_type,user_agency,asset_register_entry,handover_date,public_use_date,audit_status,audit_date,audit_observation_category,compliance_status,maintenance_agency,completion_photo_reference,source_type,synthetic_marker
W-002358,2026-08-31,2026-09-03,3254000,Submitted,2026-10-04,ASSET-W-002358,Approach Road,Demo Village 30 Demo User Agency,Yes,2026-09-06,2026-09-05,Pending,,None recorded,Compliant,Demo Village 30 Demo Local Body,demo://photos/W-002358/completion,SYNTHETIC_PROTOTYPE,True
W-002359,2026-08-31,2026-09-04,2351000,Submitted,2026-10-04,ASSET-W-002359,School Toilet,Demo Village 14 Demo User Agency,Yes,2026-09-17,2026-09-04,Completed,2027-02-09,None recorded,Compliant,Demo Village 14 Demo Local Body,demo://photos/W-002359/completion,SYNTHETIC_PROTOTYPE,True
W-002360,2026-08-31,2026-09-01,2023000,Submitted,2026-09-25,ASSET-W-002360,Solar Water System,Demo Village 10 Demo User Agency,Yes,2026-09-10,2026-09-28,Completed,2027-01-24,None recorded,Compliant,Demo Village 10 Demo Local Body,demo://photos/W-002360/completion,SYNTHETIC_PROTOTYPE,True
W-002365,2026-08-31,2026-09-07,2219000,Submitted,2026-09-17,ASSET-W-002365,Pipeline Extension,Demo Village 26 Demo User Agency,Yes,2026-09-13,2026-09-19,Pending,,None recorded,Compliant,Demo Village 26 Demo Local Body,demo://photos/W-002365/completion,SYNTHETIC_PROTOTYPE,True
W-002366,2026-08-31,2026-09-09,2342000,Submitted,2026-10-02,ASSET-W-002366,School Toilet,Demo Village 22 Demo User Agency,Yes,2026-09-18,2026-09-01,Completed,2026-12-09,None recorded,Compliant,Demo Village 22 Demo Local Body,demo://photos/W-002366/completion,SYNTHETIC_PROTOTYPE,True
W-002367,2026-08-31,2026-09-02,1479000,Submitted,2026-10-14,ASSET-W-002367,Sports Equipment Facility,Demo Village 30 Demo User Agency,Yes,2026-09-13,2026-09-02,Completed,2027-01-30,None recorded,Compliant,Demo Village 30 Demo Local Body,demo://photos/W-002367/completion,SYNTHETIC_PROTOTYPE,True
W-002368,2026-08-31,2026-09-06,1608000,Submitted,2026-09-17,ASSET-W-002368,Solid Waste Shed,Demo Village 17 Demo User Agency,Yes,2026-09-19,2026-09-19,Completed,2026-10-04,None recorded,Compliant,Demo Village 17 Demo Local Body,demo://photos/W-002368/completion,SYNTHETIC_PROTOTYPE,True
W-002369,2026-08-31,2026-09-08,1699000,Submitted,2026-09-25,ASSET-W-002369,Solar Public Facility,Demo Village 17 Demo User Agency,Yes,2026-09-18,2026-09-23,Pending,,None recorded,Compliant,Demo Village 17 Demo Local Body,demo://photos/W-002369/completion,SYNTHETIC_PROTOTYPE,True
W-002371,2026-08-31,2026-09-08,1560000,Submitted,2026-10-13,ASSET-W-002371,Pipeline Extension,Demo Village 27 Demo User Agency,Yes,2026-09-05,2026-09-11,Not Due,,None recorded,Compliant,Demo Village 27 Demo Local Body,demo://photos/W-002371/completion,SYNTHETIC_PROTOTYPE,True
W-002372,2026-08-31,2026-09-10,1523000,Submitted,2026-09-11,ASSET-W-002372,Public Toilet,Demo Village 4 Demo User Agency,Yes,2026-09-09,2026-09-26,Not Due,,None recorded,Compliant,Demo Village 4 Demo Local Body,demo://photos/W-002372/completion,SYNTHETIC_PROTOTYPE,True
W-002375,2026-08-31,2026-09-09,1999000,Submitted,2026-09-06,ASSET-W-002375,Solar Public Facility,Demo Village 27 Demo User Agency,Yes,2026-09-05,2026-09-27,Completed,2026-11-03,None recorded,Compliant,Demo Village 27 Demo Local Body,demo://photos/W-002375/completion,SYNTHETIC_PROTOTYPE,True
W-002377,2026-08-31,2026-09-03,2406000,Submitted,2026-10-01,ASSET-W-002377,Public Toilet,Demo Village 11 Demo User Agency,Yes,2026-09-11,2026-09-22,Completed,2026-12-11,None recorded,Compliant,Demo Village 11 Demo Local Body,demo://photos/W-002377/completion,SYNTHETIC_PROTOTYPE,True
W-002378,2026-08-31,2026-09-05,2394000,Submitted,2026-09-22,ASSET-W-002378,Solid Waste Shed,Demo Village 2 Demo User Agency,Yes,2026-09-09,2026-09-08,Pending,,None recorded,Compliant,Demo Village 2 Demo Local Body,demo://photos/W-002378/completion,SYNTHETIC_PROTOTYPE,True
W-002380,2026-08-31,2026-09-10,484000,Submitted,2026-10-05,ASSET-W-002380,Water Tank,Demo Village 7 Demo User Agency,Yes,2026-09-01,2026-09-12,Completed,2026-10-20,None recorded,Compliant,Demo Village 7 Demo Local Body,demo://photos/W-002380/completion,SYNTHETIC_PROTOTYPE,True
W-002381,2026-08-31,2026-09-09,627000,Submitted,2026-09-19,ASSET-W-002381,Indoor Sports Hall,Demo Village 32 Demo User Agency,Yes,2026-09-09,2026-09-16,Completed,2026-12-02,None recorded,Compliant,Demo Village 32 Demo Local Body,demo://photos/W-002381/completion,SYNTHETIC_PROTOTYPE,True
W-002383,2026-08-31,2026-09-08,2061000,Submitted,2026-10-05,ASSET-W-002383,Health Sub-Centre,Demo Village 17 Demo User Agency,Yes,2026-09-15,2026-09-05,Completed,2026-11-08,None recorded,Compliant,Demo Village 17 Demo Local Body,demo://photos/W-002383/completion,SYNTHETIC_PROTOTYPE,True
W-002386,2026-08-31,2026-09-09,2126000,Submitted,2026-10-10,ASSET-W-002386,Public Health Facility,Demo Village 23 Demo User Agency,Yes,2026-09-17,2026-09-06,Completed,2026-12-02,None recorded,Compliant,Demo Village 23 Demo Local Body,demo://photos/W-002386/completion,SYNTHETIC_PROTOTYPE,True
W-002387,2026-08-31,2026-09-05,3422000,Submitted,2026-09-23,ASSET-W-002387,Small Bridge,Demo Village 3 Demo User Agency,Yes,2026-09-06,2026-09-15,Pending,,None recorded,Compliant,Demo Village 3 Demo Local Body,demo://photos/W-002387/completion,SYNTHETIC_PROTOTYPE,True
W-002388,2026-08-31,2026-08-31,3133000,Submitted,2026-09-11,ASSET-W-002388,Public Health Facility,Demo Village 6 Demo User Agency,Yes,2026-09-13,2026-09-15,Completed,2027-01-11,None recorded,Compliant,Demo Village 6 Demo Local Body,demo://photos/W-002388/completion,SYNTHETIC_PROTOTYPE,True
W-002389,2026-08-31,2026-09-08,2357000,Submitted,2026-09-08,ASSET-W-002389,Approach Road,Demo Village 32 Demo User Agency,Yes,2026-09-17,2026-09-05,Pending,,None recorded,Compliant,Demo Village 32 Demo Local Body,demo://photos/W-002389/completion,SYNTHETIC_PROTOTYPE,True
W-002390,2026-08-31,2026-09-03,3069000,Submitted,2026-10-03,ASSET-W-002390,Indoor Sports Hall,Demo Village 30 Demo User Agency,Yes,2026-09-07,2026-09-10,Not Due,,None recorded,Compliant,Demo Village 30 Demo Local Body,demo://photos/W-002390/completion,SYNTHETIC_PROTOTYPE,True
W-002391,2026-08-31,2026-09-05,3587000,Submitted,2026-09-21,ASSET-W-002391,Ambulance Shelter,Demo Village 6 Demo User Agency,Yes,2026-09-15,2026-09-30,Completed,2027-02-21,None recorded,Compliant,Demo Village 6 Demo Local Body,demo://photos/W-002391/completion,SYNTHETIC_PROTOTYPE,True
W-002392,2026-08-31,2026-09-04,2805000,Submitted,2026-09-14,ASSET-W-002392,Community Sanitation,Demo Village 35 Demo User Agency,Yes,2026-09-14,2026-09-15,Not Due,,None recorded,Compliant,Demo Village 35 Demo Local Body,demo://photos/W-002392/completion,SYNTHETIC_PROTOTYPE,True
W-002393,2026-08-31,2026-09-08,3738000,Submitted,2026-10-05,ASSET-W-002393,PHC Equipment Room,Demo Village 33 Demo User Agency,Yes,2026-09-09,2026-09-14,Pending,,None recorded,Compliant,Demo Village 33 Demo Local Body,demo://photos/W-002393/completion,SYNTHETIC_PROTOTYPE,True
W-002395,2026-08-31,2026-09-04,1827000,Submitted,2026-10-02,ASSET-W-002395,School Toilet,Demo Village 32 Demo User Agency,Yes,2026-09-05,2026-09-02,Pending,,None recorded,Compliant,Demo Village 32 Demo Local Body,demo://photos/W-002395/completion,SYNTHETIC_PROTOTYPE,True
W-002396,2026-08-31,2026-08-31,2896000,Submitted,2026-09-15,ASSET-W-002396,Borewell,Demo Village 35 Demo User Agency,Yes,2026-09-15,2026-09-11,Not Due,,None recorded,Compliant,Demo Village 35 Demo Local Body,demo://photos/W-002396/completion,SYNTHETIC_PROTOTYPE,True
W-002397,2026-08-31,2026-08-31,1888000,Submitted,2026-09-23,ASSET-W-002397,Borewell,Demo Village 14 Demo User Agency,Yes,2026-09-20,2026-09-06,Completed,2026-10-17,None recorded,Compliant,Demo Village 14 Demo Local Body,demo://photos/W-002397/completion,SYNTHETIC_PROTOTYPE,True
W-002399,2026-08-31,2026-09-08,1760000,Submitted,2026-10-04,ASSET-W-002399,Solar Street Lights,Demo Village 6 Demo User Agency,Yes,2026-09-05,2026-09-21,Not Due,,None recorded,Compliant,Demo Village 6 Demo Local Body,demo://photos/W-002399/completion,SYNTHETIC_PROTOTYPE,True
W-002400,2026-08-31,2026-09-03,1342000,Submitted,2026-09-30,ASSET-W-002400,Solar Street Lights,Demo Village 28 Demo User Agency,Yes,2026-09-02,2026-09-04,Not Due,,None recorded,Compliant,Demo Village 28 Demo Local Body,demo://photos/W-002400/completion,SYNTHETIC_PROTOTYPE,True
W-002401,2026-08-31,2026-09-09,1941000,Submitted,2026-09-17,ASSET-W-002401,Solar Community Lighting,Demo Village 7 Demo User Agency,Yes,2026-09-13,2026-09-29,Completed,2026-12-30,None recorded,Compliant,Demo Village 7 Demo Local Body,demo://photos/W-002401/completion,SYNTHETIC_PROTOTYPE,True
W-002402,2026-08-31,2026-09-08,2551000,Submitted,2026-10-11,ASSET-W-002402,Playground Development,Demo Village 15 Demo User Agency,Yes,2026-09-13,2026-09-12,Completed,2026-10-07,None recorded,Compliant,Demo Village 15 Demo Local Body,demo://photos/W-002402/completion,SYNTHETIC_PROTOTYPE,True
W-002403,2026-08-31,2026-09-10,3812000,Submitted,2026-10-08,ASSET-W-002403,School Classroom,Demo Village 1 Demo User Agency,Yes,2026-09-09,2026-09-12,Pending,,None recorded,Compliant,Demo Village 1 Demo Local Body,demo://photos/W-002403/completion,SYNTHETIC_PROTOTYPE,True
W-002404,2026-08-31,2026-09-06,482000,Submitted,2026-09-24,ASSET-W-002404,Community Sanitation,Demo Village 17 Demo User Agency,Yes,2026-09-03,2026-09-30,Completed,2027-02-18,None recorded,Compliant,Demo Village 17 Demo Local Body,demo://photos/W-002404/completion,SYNTHETIC_PROTOTYPE,True
W-002406,2026-08-31,2026-09-10,955000,Submitted,2026-10-10,ASSET-W-002406,Solar Community Lighting,Demo Village 31 Demo User Agency,Yes,2026-09-07,2026-09-27,Not Due,,None recorded,Compliant,Demo Village 31 Demo Local Body,demo://photos/W-002406/completion,SYNTHETIC_PROTOTYPE,True
W-002409,2026-08-31,2026-09-04,2389000,Submitted,2026-10-06,ASSET-W-002409,School Toilet,Demo Village 27 Demo User Agency,Yes,2026-09-16,2026-09-06,Completed,2026-11-14,None recorded,Compliant,Demo Village 27 Demo Local Body,demo://photos/W-002409/completion,SYNTHETIC_PROTOTYPE,True
W-002410,2026-08-31,2026-09-03,775000,Submitted,2026-09-27,ASSET-W-002410,Sports Equipment Facility,Demo Village 17 Demo User Agency,Yes,2026-09-09,2026-09-26,Completed,2027-01-24,None recorded,Compliant,Demo Village 17 Demo Local Body,demo://photos/W-002410/completion,SYNTHETIC_PROTOTYPE,True
W-002412,2026-08-31,2026-09-08,2685000,Submitted,2026-09-10,ASSET-W-002412,Anganwadi Building,Demo Village 18 Demo User Agency,Yes,2026-09-17,2026-09-01,Completed,2026-11-25,None recorded,Compliant,Demo Village 18 Demo Local Body,demo://photos/W-002412/completion,SYNTHETIC_PROTOTYPE,True
W-002414,2026-08-31,2026-09-06,949000,Submitted,2026-09-11,ASSET-W-002414,Ambulance Shelter,Demo Village 34 Demo User Agency,Yes,2026-09-16,2026-09-03,Not Due,,None recorded,Compliant,Demo Village 34 Demo Local Body,demo://photos/W-002414/completion,SYNTHETIC_PROTOTYPE,True
W-002415,2026-08-31,2026-09-10,1891000,Submitted,2026-09-06,ASSET-W-002415,Solar Water System,Demo Village 19 Demo User Agency,Yes,2026-09-13,2026-09-12,Pending,,None recorded,Compliant,Demo Village 19 Demo Local Body,demo://photos/W-002415/completion,SYNTHETIC_PROTOTYPE,True
W-002416,2026-08-31,2026-09-01,2368000,Submitted,2026-09-13,ASSET-W-002416,Playground Development,Demo Village 30 Demo User Agency,Yes,2026-09-10,2026-09-02,Not Due,,None recorded,Compliant,Demo Village 30 Demo Local Body,demo://photos/W-002416/completion,SYNTHETIC_PROTOTYPE,True
W-002418,2026-08-31,2026-09-07,3718000,Submitted,2026-09-06,ASSET-W-002418,Approach Road,Demo Village 32 Demo User Agency,Yes,2026-09-02,2026-09-25,Pending,,None recorded,Compliant,Demo Village 32 Demo Local Body,demo://photos/W-002418/completion,SYNTHETIC_PROTOTYPE,True
W-002421,2026-08-31,2026-09-01,3664000,Submitted,2026-09-09,ASSET-W-002421,Borewell,Demo Village 25 Demo User Agency,Yes,2026-09-06,2026-09-02,Completed,2026-10-22,None recorded,Compliant,Demo Village 25 Demo Local Body,demo://photos/W-002421/completion,SYNTHETIC_PROTOTYPE,True
W-002423,2026-08-31,2026-09-03,1756000,Submitted,2026-09-25,ASSET-W-002423,Library Room,Demo Village 12 Demo User Agency,Yes,2026-09-17,2026-09-04,Pending,,None recorded,Compliant,Demo Village 12 Demo Local Body,demo://photos/W-002423/completion,SYNTHETIC_PROTOTYPE,True
W-002424,2026-08-31,2026-09-03,1529000,Submitted,2026-09-18,ASSET-W-002424,Drainage,Demo Village 9 Demo User Agency,Yes,2026-09-03,2026-09-05,Completed,2026-10-06,None recorded,Compliant,Demo Village 9 Demo Local Body,demo://photos/W-002424/completion,SYNTHETIC_PROTOTYPE,True
W-002426,2026-08-31,2026-09-06,1910000,Submitted,2026-09-25,ASSET-W-002426,Anganwadi Building,Demo Village 22 Demo User Agency,Yes,2026-09-17,2026-09-29,Pending,,None recorded,Compliant,Demo Village 22 Demo Local Body,demo://photos/W-002426/completion,SYNTHETIC_PROTOTYPE,True
W-002427,2026-08-31,2026-09-01,3032000,Submitted,2026-09-16,ASSET-W-002427,Rural Road,Demo Village 7 Demo User Agency,Yes,2026-09-16,2026-09-06,Not Due,,None recorded,Compliant,Demo Village 7 Demo Local Body,demo://photos/W-002427/completion,SYNTHETIC_PROTOTYPE,True
W-002428,2026-08-31,2026-09-06,2005000,Submitted,2026-10-15,ASSET-W-002428,Public Toilet,Demo Village 9 Demo User Agency,Yes,2026-09-01,2026-09-23,Pending,,None recorded,Compliant,Demo Village 9 Demo Local Body,demo://photos/W-002428/completion,SYNTHETIC_PROTOTYPE,True
W-002429,2026-08-31,2026-09-10,1955000,Submitted,2026-10-14,ASSET-W-002429,Solar Public Facility,Demo Village 1 Demo User Agency,Yes,2026-09-16,2026-09-20,Pending,,None recorded,Compliant,Demo Village 1 Demo Local Body,demo://photos/W-002429/completion,SYNTHETIC_PROTOTYPE,True
W-002430,2026-08-31,2026-08-31,2586000,Submitted,2026-09-11,ASSET-W-002430,Rural Road,Demo Village 10 Demo User Agency,Yes,2026-09-12,2026-09-10,Completed,2026-10-25,None recorded,Compliant,Demo Village 10 Demo Local Body,demo://photos/W-002430/completion,SYNTHETIC_PROTOTYPE,True
W-002431,2026-08-31,2026-09-09,1059000,Submitted,2026-10-04,ASSET-W-002431,Drainage,Demo Village 35 Demo User Agency,Yes,2026-09-02,2026-09-22,Completed,2026-11-10,None recorded,Compliant,Demo Village 35 Demo Local Body,demo://photos/W-002431/completion,SYNTHETIC_PROTOTYPE,True
W-002433,2026-08-31,2026-09-06,1660000,Submitted,2026-10-07,ASSET-W-002433,Small Bridge,Demo Village 34 Demo User Agency,Yes,2026-09-20,2026-09-09,Not Due,,None recorded,Compliant,Demo Village 34 Demo Local Body,demo://photos/W-002433/completion,SYNTHETIC_PROTOTYPE,True
W-002434,2026-08-31,2026-09-09,2248000,Submitted,2026-09-24,ASSET-W-002434,Water Tank,Demo Village 29 Demo User Agency,Yes,2026-09-11,2026-09-17,Pending,,None recorded,Compliant,Demo Village 29 Demo Local Body,demo://photos/W-002434/completion,SYNTHETIC_PROTOTYPE,True
W-002435,2026-08-31,2026-08-31,823000,Submitted,2026-10-11,ASSET-W-002435,RO Water Plant,Demo Village 7 Demo User Agency,Yes,2026-09-05,2026-09-10,Not Due,,None recorded,Compliant,Demo Village 7 Demo Local Body,demo://photos/W-002435/completion,SYNTHETIC_PROTOTYPE,True
W-002436,2026-08-31,2026-09-07,1889000,Submitted,2026-09-16,ASSET-W-002436,Solar Water System,Demo Village 26 Demo User Agency,Yes,2026-09-09,2026-09-29,Pending,,None recorded,Compliant,Demo Village 26 Demo Local Body,demo://photos/W-002436/completion,SYNTHETIC_PROTOTYPE,True
W-002438,2026-08-31,2026-08-31,3031000,Submitted,2026-09-24,ASSET-W-002438,Library Room,Demo Village 30 Demo User Agency,Yes,2026-09-03,2026-09-20,Not Due,,None recorded,Compliant,Demo Village 30 Demo Local Body,demo://photos/W-002438/completion,SYNTHETIC_PROTOTYPE,True
W-002439,2026-08-31,2026-09-02,3348000,Submitted,2026-10-02,ASSET-W-002439,Health Sub-Centre,Demo Village 18 Demo User Agency,Yes,2026-09-13,2026-09-05,Completed,2026-12-05,None recorded,Compliant,Demo Village 18 Demo Local Body,demo://photos/W-002439/completion,SYNTHETIC_PROTOTYPE,True
W-002440,2026-08-31,2026-08-31,1711000,Submitted,2026-10-05,ASSET-W-002440,Library Room,Demo Village 12 Demo User Agency,Yes,2026-09-11,2026-09-26,Pending,,None recorded,Compliant,Demo Village 12 Demo Local Body,demo://photos/W-002440/completion,SYNTHETIC_PROTOTYPE,True
W-002442,2026-08-31,2026-09-06,2787000,Submitted,2026-10-11,ASSET-W-002442,Playground Development,Demo Village 32 Demo User Agency,Yes,2026-09-02,2026-09-21,Not Due,,None recorded,Compliant,Demo Village 32 Demo Local Body,demo://photos/W-002442/completion,SYNTHETIC_PROTOTYPE,True
W-002444,2026-08-31,2026-09-02,2645000,Submitted,2026-10-01,ASSET-W-002444,Library Room,Demo Village 32 Demo User Agency,Yes,2026-09-13,2026-09-24,Not Due,,None recorded,Compliant,Demo Village 32 Demo Local Body,demo://photos/W-002444/completion,SYNTHETIC_PROTOTYPE,True
W-002448,2026-08-31,2026-09-02,2629000,Submitted,2026-10-01,ASSET-W-002448,Small Bridge,Demo Village 22 Demo User Agency,Yes,2026-09-14,2026-09-24,Pending,,None recorded,Compliant,Demo Village 22 Demo Local Body,demo://photos/W-002448/completion,SYNTHETIC_PROTOTYPE,True
W-002449,2026-08-31,2026-09-03,1220000,Submitted,2026-09-27,ASSET-W-002449,Public Health Facility,Demo Village 7 Demo User Agency,Yes,2026-09-06,2026-09-29,Pending,,None recorded,Compliant,Demo Village 7 Demo Local Body,demo://photos/W-002449/completion,SYNTHETIC_PROTOTYPE,True
W-002452,2026-08-31,2026-09-09,736000,Submitted,2026-09-21,ASSET-W-002452,Water Tank,Demo Village 22 Demo User Agency,Yes,2026-09-16,2026-09-16,Not Due,,None recorded,Compliant,Demo Village 22 Demo Local Body,demo://photos/W-002452/completion,SYNTHETIC_PROTOTYPE,True
W-002454,2026-08-31,2026-09-10,1124000,Submitted,2026-10-10,ASSET-W-002454,Community Sanitation,Demo Village 33 Demo User Agency,Yes,2026-09-17,2026-09-20,Completed,2027-02-27,None recorded,Compliant,Demo Village 33 Demo Local Body,demo://photos/W-002454/completion,SYNTHETIC_PROTOTYPE,True
W-002456,2026-08-31,2026-09-07,2987000,Submitted,2026-10-06,ASSET-W-002456,Drainage,Demo Village 22 Demo User Agency,Yes,2026-09-15,2026-09-10,Pending,,None recorded,Compliant,Demo Village 22 Demo Local Body,demo://photos/W-002456/completion,SYNTHETIC_PROTOTYPE,True
W-002457,2026-08-31,2026-09-04,2915000,Submitted,2026-09-25,ASSET-W-002457,Ambulance Shelter,Demo Village 18 Demo User Agency,Yes,2026-09-20,2026-09-27,Not Due,,None recorded,Compliant,Demo Village 18 Demo Local Body,demo://photos/W-002457/completion,SYNTHETIC_PROTOTYPE,True
W-002458,2026-08-31,2026-09-08,1324000,Submitted,2026-09-27,ASSET-W-002458,School Toilet,Demo Village 33 Demo User Agency,Yes,2026-09-17,2026-09-11,Completed,2027-01-11,None recorded,Compliant,Demo Village 33 Demo Local Body,demo://photos/W-002458/completion,SYNTHETIC_PROTOTYPE,True
W-002459,2026-08-31,2026-09-09,2412000,Submitted,2026-09-21,ASSET-W-002459,Community Hall,Demo Village 14 Demo User Agency,Yes,2026-09-17,2026-09-28,Completed,2026-11-18,None recorded,Compliant,Demo Village 14 Demo Local Body,demo://photos/W-002459/completion,SYNTHETIC_PROTOTYPE,True
W-002462,2026-08-31,2026-09-04,4310000,Submitted,2026-09-30,ASSET-W-002462,Small Bridge,Demo Village 7 Demo User Agency,Yes,2026-09-09,2026-09-02,Pending,,None recorded,Compliant,Demo Village 7 Demo Local Body,demo://photos/W-002462/completion,SYNTHETIC_PROTOTYPE,True
W-002463,2026-08-31,2026-09-10,996000,Submitted,2026-09-30,ASSET-W-002463,PHC Equipment Room,Demo Village 4 Demo User Agency,Yes,2026-09-20,2026-09-20,Pending,,None recorded,Compliant,Demo Village 4 Demo Local Body,demo://photos/W-002463/completion,SYNTHETIC_PROTOTYPE,True
W-002464,2026-08-31,2026-09-06,2045000,Submitted,2026-10-09,ASSET-W-002464,Playground Development,Demo Village 1 Demo User Agency,Yes,2026-09-02,2026-09-12,Not Due,,None recorded,Compliant,Demo Village 1 Demo Local Body,demo://photos/W-002464/completion,SYNTHETIC_PROTOTYPE,True
W-002465,2026-08-31,2026-09-03,1308000,Submitted,2026-10-09,ASSET-W-002465,Community Hall,Demo Village 20 Demo User Agency,Yes,2026-09-03,2026-09-30,Not Due,,None recorded,Compliant,Demo Village 20 Demo Local Body,demo://photos/W-002465/completion,SYNTHETIC_PROTOTYPE,True
W-002466,2026-08-31,2026-09-04,1578000,Submitted,2026-09-09,ASSET-W-002466,Sports Equipment Facility,Demo Village 18 Demo User Agency,Yes,2026-09-07,2026-09-09,Completed,2026-12-01,None recorded,Compliant,Demo Village 18 Demo Local Body,demo://photos/W-002466/completion,SYNTHETIC_PROTOTYPE,True
