work_id,mp_id,house_type,tenure,state_name,constituency,nodal_district,recommendation_date,recommendation_type,sector,sub_sector,work_description,work_location_state,district,block,village,latitude,longitude,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_status,implementing_agency_id,expected_start_date,expected_completion_date,actual_start_date,current_status,current_physical_progress_pct,current_expenditure_inr,duplicate_group_reference,source_type,source_reference,synthetic_marker
W-002521,MP-MH-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,2023-09-18,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 22, Demo Block 4, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 4,Demo Village 22,20.219847,75.302466,2527000,2653000,3569000,2023-11-01,Sanctioned,IA-MH-006,2023-11-20,2024-11-05,2023-12-05,Ongoing,90.8,2835000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002522,MP-OD-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 4,Odisha Demo District 4,2025-12-18,Normal MPLADS Work,Roads & Bridges,CC Road,"Development of CC Road at Demo Village 29, Demo Block 8, Odisha Demo District 4",Odisha,Odisha Demo District 4,Demo Block 8,Demo Village 29,20.356591,83.375558,2109000,2136000,2126000,2026-02-02,Sanctioned,IA-OD-001,2026-02-27,2027-01-28,2026-02-24,Ongoing,57.4,3164000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002523,MP-RJ-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 3,2025-08-21,Normal MPLADS Work,Sanitation,Drainage,"Development of Drainage at Demo Village 1, Demo Block 7, Rajasthan Demo District 2",Rajasthan,Rajasthan Demo District 2,Demo Block 7,Demo Village 1,25.980835,74.363384,1164000,1158000,1190000,2025-09-02,Sanctioned,IA-RJ-001,2025-09-10,2026-07-04,2025-09-11,Completed,100.0,1107000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002524,MP-RJ-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Rajya Sabha Seat,Rajasthan Demo District 2,2025-06-28,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 34, Demo Block 2, Rajasthan Demo District 2",Rajasthan,Rajasthan Demo District 2,Demo Block 2,Demo Village 34,27.296134,75.022704,1006000,1056000,1071000,2025-07-26,Sanctioned,IA-RJ-001,2025-08-21,2026-07-05,2025-09-22,Ongoing,17.2,196000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002525,MP-MH-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 4,Maharashtra Demo District 4,2024-09-26,Normal MPLADS Work,Drinking Water,Water Tank,"Development of Water Tank at Demo Village 7, Demo Block 1, Maharashtra Demo District 1",Maharashtra,Maharashtra Demo District 1,Demo Block 1,Demo Village 7,18.648215,76.200223,2732000,2637000,2601000,2024-11-05,Sanctioned,IA-MH-004,2024-11-13,2025-06-10,2024-11-24,Completed,100.0,2680000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002526,MP-AP-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Demo Constituency 4,Andhra Pradesh Demo District 4,2023-07-07,Normal MPLADS Work,Sports,Indoor Sports Hall,"Development of Indoor Sports Hall at Demo Village 7, Demo Block 7, Andhra Pradesh Demo District 1",Andhra Pradesh,Andhra Pradesh Demo District 1,Demo Block 7,Demo Village 7,16.98811,80.132618,520000,503000,489000,2023-08-07,Sanctioned,IA-AP-001,2023-08-15,2024-07-24,2023-08-22,Completed,100.0,480000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002527,MP-TS-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 4,Telangana Demo District 4,2023-06-25,Normal MPLADS Work,Renewable Energy,Solar Community Lighting,"Development of Solar Community Lighting at Demo Village 10, Demo Block 4, Telangana Demo District 1",Telangana,Telangana Demo District 1,Demo Block 4,Demo Village 10,18.327806,78.631806,565000,607000,607000,2023-07-02,Sanctioned,IA-TS-002,2023-07-11,2024-02-01,2023-07-30,Completed,100.0,599000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002528,MP-AP-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Andhra Pradesh,Andhra Pradesh Rajya Sabha Seat,Andhra Pradesh Demo District 2,2025-02-09,Normal MPLADS Work,Roads & Bridges,Rural Road,"Development of Rural Road at Demo Village 14, Demo Block 5, Andhra Pradesh Demo District 2",Andhra Pradesh,Andhra Pradesh Demo District 2,Demo Block 5,Demo Village 14,16.048687,80.232677,1898000,1821000,1855000,2025-02-21,Sanctioned,IA-AP-002,2025-03-24,2025-11-28,2025-03-29,Completed,100.0,1934000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002529,MP-RJ-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Rajya Sabha Seat,Rajasthan Demo District 2,2023-08-20,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 30, Demo Block 2, Rajasthan Demo District 3",Rajasthan,Rajasthan Demo District 3,Demo Block 2,Demo Village 30,26.768529,74.107627,1472000,1453000,1491000,2023-09-22,Sanctioned,IA-RJ-003,2023-10-29,2024-08-25,2023-11-08,Ongoing,94.4,1289000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002530,MP-RJ-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 4,2023-06-30,Normal MPLADS Work,Community Infrastructure,Public Waiting Hall,"Development of Public Waiting Hall at Demo Village 14, Demo Block 7, Rajasthan Demo District 2",Rajasthan,Rajasthan Demo District 2,Demo Block 7,Demo Village 14,26.3222,73.575105,2084000,1962000,1945000,2023-07-17,Sanctioned,IA-RJ-005,2023-08-27,2024-03-15,2023-08-31,Completed,100.0,2531000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002531,MP-OD-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 3,Odisha Demo District 3,2023-07-27,Normal MPLADS Work,Sports,Indoor Sports Hall,"Development of Indoor Sports Hall at Demo Village 26, Demo Block 8, Odisha Demo District 1",Odisha,Odisha Demo District 1,Demo Block 8,Demo Village 26,20.227853,83.543599,708000,716000,708000,2023-08-16,Sanctioned,IA-OD-006,2023-09-22,2024-05-24,2023-10-05,Completed,100.0,722000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002532,MP-MH-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,2025-09-30,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 4, Demo Block 5, Maharashtra Demo District 3",Maharashtra,Maharashtra Demo District 3,Demo Block 5,Demo Village 4,20.14799,74.692547,536000,575000,575000,2025-10-11,Sanctioned,IA-MH-005,2025-11-08,2026-10-04,2025-11-16,Ongoing,59.6,340000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002533,MP-TS-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 5,Telangana Demo District 1,2025-01-24,Normal MPLADS Work,Drinking Water,Pipeline Extension,"Development of Pipeline Extension at Demo Village 20, Demo Block 4, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 4,Demo Village 20,17.538276,80.088877,2612000,2691000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002534,MP-RJ-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 4,2024-11-24,Normal MPLADS Work,Sports,Open Gym,"Development of Open Gym at Demo Village 35, Demo Block 2, Rajasthan Demo District 4",Rajasthan,Rajasthan Demo District 4,Demo Block 2,Demo Village 35,26.042603,74.613332,2221000,2152000,2225000,2024-12-09,Sanctioned,IA-RJ-003,2024-12-19,2025-08-04,2025-01-15,Completed,100.0,1972000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002535,MP-KA-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 1,2025-01-20,Normal MPLADS Work,Health,Ambulance Shelter,"Development of Ambulance Shelter at Demo Village 33, Demo Block 6, Karnataka Demo District 3",Karnataka,Karnataka Demo District 3,Demo Block 6,Demo Village 33,14.220763,76.902779,2248000,2223000,2157000,2025-03-06,Sanctioned,IA-KA-005,2025-03-18,2026-01-12,2025-03-15,Completed,100.0,2148000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002536,MP-OD-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 5,Odisha Demo District 1,2023-11-07,Normal MPLADS Work,Health,PHC Equipment Room,"Construction of PHC Equipment Room at Demo Village 30, Demo Block 5, Odisha Demo District 4",Odisha,Odisha Demo District 4,Demo Block 5,Demo Village 30,21.274567,84.928725,799000,817000,832000,2023-11-17,Sanctioned,IA-OD-004,2023-11-28,2024-10-09,2023-11-29,Completed,100.0,789000,DUP-041,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002537,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2025-07-08,Normal MPLADS Work,Drinking Water,RO Water Plant,"Development of RO Water Plant at Demo Village 1, Demo Block 8, Maharashtra Demo District 3",Maharashtra,Maharashtra Demo District 3,Demo Block 8,Demo Village 1,20.321944,76.802826,2173000,2172000,2136000,2025-08-10,Sanctioned,IA-MH-004,2025-09-23,2026-06-13,2025-10-08,Completed,100.0,2234000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002538,MP-RJ-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,2023-12-13,Normal MPLADS Work,Education,School Toilet,"Development of School Toilet at Demo Village 2, Demo Block 3, Rajasthan Demo District 3",Rajasthan,Rajasthan Demo District 3,Demo Block 3,Demo Village 2,27.018737,73.66532,1150000,1126000,1131000,2024-01-10,Sanctioned,IA-RJ-001,2024-01-29,2024-12-31,2024-02-13,Completed,100.0,1090000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002539,MP-RJ-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,2024-03-12,Normal MPLADS Work,Community Infrastructure,Public Waiting Hall,"Development of Public Waiting Hall at Demo Village 34, Demo Block 2, Rajasthan Demo District 4",Rajasthan,Rajasthan Demo District 4,Demo Block 2,Demo Village 34,26.39613,73.577715,1577000,1528000,1506000,2024-04-09,Sanctioned,IA-RJ-005,2024-04-24,2025-02-19,2024-05-19,Completed,100.0,1506000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002540,MP-TS-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 2,2025-05-27,Normal MPLADS Work,Sanitation,Public Toilet,"Development of Public Toilet at Demo Village 33, Demo Block 2, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 2,Demo Village 33,17.588565,79.55779,2447000,2560000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002541,MP-MH-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 5,Maharashtra Demo District 1,2026-01-21,Normal MPLADS Work,Community Infrastructure,Anganwadi Building,"Development of Anganwadi Building at Demo Village 27, Demo Block 8, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 8,Demo Village 27,20.011132,75.751976,3369000,3494000,3526000,2026-03-12,Sanctioned,IA-MH-004,2026-04-14,2027-01-13,2026-04-27,Ongoing,38.8,1385000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002542,MP-KA-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 4,Karnataka Demo District 4,2025-05-08,Normal MPLADS Work,Renewable Energy,Solar Street Lights,"Development of Solar Street Lights at Demo Village 21, Demo Block 5, Karnataka Demo District 1",Karnataka,Karnataka Demo District 1,Demo Block 5,Demo Village 21,14.971614,77.462301,2037000,2087000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002543,MP-KA-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Rajya Sabha Seat,Karnataka Demo District 2,2026-04-14,Normal MPLADS Work,Roads & Bridges,Approach Road,"Development of Approach Road at Demo Village 1, Demo Block 4, Karnataka Demo District 1",Karnataka,Karnataka Demo District 1,Demo Block 4,Demo Village 1,14.975673,75.66157,3846000,3657000,3736000,2026-04-23,Sanctioned,IA-KA-004,2026-05-13,2026-11-27,2026-06-07,Ongoing,40.0,1395000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002544,MP-KA-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 1,2024-06-12,Normal MPLADS Work,Drinking Water,Water Tank,"Development of Water Tank at Demo Village 21, Demo Block 1, Karnataka Demo District 4",Karnataka,Karnataka Demo District 4,Demo Block 1,Demo Village 21,16.421605,77.136169,1971000,1937000,1884000,2024-07-16,Sanctioned,IA-KA-005,2024-08-20,2025-04-29,2024-09-06,Completed,100.0,1849000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002545,MP-RJ-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,2025-12-31,Normal MPLADS Work,Education,Digital Classroom,"Development of Digital Classroom at Demo Village 1, Demo Block 5, Rajasthan Demo District 4",Rajasthan,Rajasthan Demo District 4,Demo Block 5,Demo Village 1,27.219244,73.53555,2575000,2515000,2470000,2026-02-01,Sanctioned,IA-RJ-002,2026-02-16,2026-11-11,2026-03-23,Ongoing,67.7,3303000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002546,MP-TS-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 5,Telangana Demo District 1,2023-08-04,Normal MPLADS Work,Sports,Indoor Sports Hall,"Development of Indoor Sports Hall at Demo Village 7, Demo Block 4, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 4,Demo Village 7,17.582014,78.883311,2469000,2581000,2608000,2023-09-21,Sanctioned,IA-TS-005,2023-10-09,2024-08-23,2023-11-07,Ongoing,93.9,2259000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002547,MP-RJ-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 3,2023-05-10,Normal MPLADS Work,Sanitation,Public Toilet,"Development of Public Toilet at Demo Village 24, Demo Block 7, Rajasthan Demo District 4",Rajasthan,Rajasthan Demo District 4,Demo Block 7,Demo Village 24,26.955737,75.204642,917000,891000,876000,2023-05-27,Sanctioned,IA-RJ-006,2023-06-26,2024-06-06,2023-07-21,Completed,100.0,918000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002548,MP-KA-005,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 1,2024-10-19,Normal MPLADS Work,Education,Library Room,"Development of Library Room at Demo Village 1, Demo Block 3, Karnataka Demo District 3",Karnataka,Karnataka Demo District 3,Demo Block 3,Demo Village 1,14.855096,76.780572,2623000,2818000,2916000,2024-12-06,Sanctioned,IA-KA-005,2025-01-07,2025-10-04,2025-01-18,Completed,100.0,3036000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002549,MP-RJ-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,2025-11-13,Normal MPLADS Work,Renewable Energy,Solar Water System,"Development of Solar Water System at Demo Village 30, Demo Block 8, Rajasthan Demo District 3",Rajasthan,Rajasthan Demo District 3,Demo Block 8,Demo Village 30,27.561281,75.53011,2205000,2350000,2424000,2025-12-27,Sanctioned,IA-RJ-001,2026-01-07,2026-10-02,2026-01-03,Ongoing,85.2,1793000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002550,MP-MH-006,Rajya Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 2,2024-05-07,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 35, Demo Block 8, Maharashtra Demo District 3",Maharashtra,Maharashtra Demo District 3,Demo Block 8,Demo Village 35,20.309644,76.869652,1843000,1896000,1921000,2024-05-17,Sanctioned,IA-MH-001,2024-06-23,2025-05-19,2024-07-27,Completed,100.0,1953000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002551,MP-RJ-002,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,2025-06-18,Normal MPLADS Work,Sanitation,Solid Waste Shed,"Development of Solid Waste Shed at Demo Village 19, Demo Block 2, Rajasthan Demo District 1",Rajasthan,Rajasthan Demo District 1,Demo Block 2,Demo Village 19,25.767449,74.426203,589000,609000,0,,Rejected,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002552,MP-TS-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Telangana,Telangana Demo Constituency 1,Telangana Demo District 1,2024-08-16,Normal MPLADS Work,Sports,Sports Equipment Facility,"Development of Sports Equipment Facility at Demo Village 32, Demo Block 4, Telangana Demo District 4",Telangana,Telangana Demo District 4,Demo Block 4,Demo Village 32,18.126691,79.017971,1814000,1863000,0,,Rejected,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002553,MP-MH-003,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 3,2026-03-19,Normal MPLADS Work,Renewable Energy,Solar Public Facility,"Development of Solar Public Facility at Demo Village 11, Demo Block 1, Maharashtra Demo District 4",Maharashtra,Maharashtra Demo District 4,Demo Block 1,Demo Village 11,18.948818,74.945483,1257000,1237000,0,,Pending,,,,,Not Applicable,0.0,0,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002554,MP-OD-004,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Odisha,Odisha Demo Constituency 4,Odisha Demo District 4,2024-04-29,Normal MPLADS Work,Sanitation,Solid Waste Shed,"Development of Solid Waste Shed at Demo Village 11, Demo Block 8, Odisha Demo District 2",Odisha,Odisha Demo District 2,Demo Block 8,Demo Village 11,21.184047,84.103087,1877000,1828000,1856000,2024-05-16,Sanctioned,IA-OD-004,2024-06-28,2025-01-24,2024-07-14,Completed,100.0,1864000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
W-002555,MP-RJ-001,Lok Sabha,18th Lok Sabha / Current Demo Tenure,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 1,2025-02-13,Normal MPLADS Work,Community Infrastructure,Public Waiting Hall,"Development of Public Waiting Hall at Demo Village 12, Demo Block 6, Rajasthan Demo District 3",Rajasthan,Rajasthan Demo District 3,Demo Block 6,Demo Village 12,26.76733,73.961394,1352000,1416000,1452000,2025-03-09,Sanctioned,IA-RJ-005,2025-04-01,2026-01-15,2025-03-27,Completed,100.0,1481000,,SYNTHETIC_PROTOTYPE,Schema modeled on SIH26102 requirements + public MPLADS/eSAKSHI workflow,True
